emp_ID,emp_Name,emp_Size
2924281,ArcBlock,-1-0
462339,Beta Analytic,1-50
2425088,OSR Enterprises AG,-1-0
483016,Seaspan Marine,1001-5000
1419704,FSC Financial Software,-1-0
620548,NVT Staffing,-1-0
35249,Infragistics,201-500
3067821,Antegon,-1-0
2187231,InMotion Inovasi Teknologi,1-50
2163971,HaiDiLao Hotpot (China),1001-5000
599097,Sri Ramachandra Medical Centre,1-50
2048,X-Rite,501-1000
1330361,The Candidate Recruitment Specialists,1-50
3041334,Guide to Iceland,51-200
1263814,PunchOut2Go,1-50
1007790,Human API,1-50
1874255,Partners Associates Group,501-1000
1315777,Qim info,51-200
2938428,ISKRZY inżynieria e-marketingu,-1-0
733071,NRI Distribution,201-500
20131,HomEquity Bank,51-200
378108,Huntswood,51-200
520027,SBL,501-1000
694588,RSK Group,1001-5000
1179388,Global Excel Management,201-500
914111,ABA English,51-200
356144,Hire Dynamics,51-200
2958126,Codistan,-1-0
2420305,Fulcrum (Pakistan),201-500
2964242,Schonell,-1-0
3006124,Havilah Energy,-1-0
1258434,DLG,51-200
1992867,Crvsh,1-50
269055,DatamanUSA,51-200
2104859,Conekta,1-50
836296,Parkway Projects,51-200
1111206,aixigo,51-200
20182,Empirix,201-500
268709,Infostretch,501-1000
2968479,Realtime Register,-1-0
544479,Full Circle Recruitment,1-50
552405,University of Kerala,1001-5000
1253680,Mactores,51-200
2908274,Ida Infront,-1-0
1340329,Rockfield Specialist Recruitment,1-50
2045204,GET,1-50
1945970,Nurx,51-200
18424,Randstad US,1001-5000
2342041,Pivot Consulting,1-50
1734731,enGene,51-200
2103320,DOKU,201-500
1450487,Instahyre,-1-0
666451,Tora Trading Services,201-500
519617,MaxiMaa Systems,-1-0
1781483,ICON Analytical Equipment,51-200
1353356,Monty Holding,51-200
297028,Motion,501-1000
2383666,Tanna Partners,1-50
629964,Kaplan International,1001-5000
3097547,The Laureate,-1-0
2908765,FPT Motorenforschung,-1-0
2267145,ArtNight,1-50
1196596,V-Align,1-50
2979488,MERISIER,-1-0
465000,Autodata Solutions,501-1000
404568,Futures Personnel C,1-50
746219,Health Catalyst,501-1000
946843,Options-IT,51-200
2149466,Zegal,1-50
2174470,M101,51-200
718792,RAM,51-200
311012,Crown Agents,201-500
735065,LPA,201-500
2078125,Pro Talent,-1-0
2867532,Australian Venue,1001-5000
2925887,Savanah so Beautiful,-1-0
690,Ameren,5001-10000
1615011,Semantic Web,1-50
1369031,ACUTEC,1-50
2879455,3 Plus TV Network,-1-0
1568346,slice,1-50
1005950,Quentic,51-200
1972900,Barkibu,1-50
986529,PIE Recruitment,1-50
3055288,Boxhill,-1-0
927146,Vera Solutions,1-50
2599280,Ermeo,1-50
2386347,ZumoSun,1-50
1260353,MOBA,501-1000
270062,Evoke Technologies,501-1000
6392,Sumitomo Electric Group,10000--1
2879006,3Soft,-1-0
1781700,Foodmate US,51-200
700,Sensient Technologies,1001-5000
2533835,Start People (Netherlands),1001-5000
17651,AdventHealth Corporate,1001-5000
1442972,Solutions Providing & Logistic Technologies,1-50
499189,MetrixLab,201-500
2303243,Bluetel Solutions,1-50
2603477,The Start Smart,1-50
2996880,converneo,-1-0
1067791,s IT Solutions,1001-5000
385327,Stater,501-1000
275218,Mega Micro Devices,1-50
1370969,Pitt Meadows Plumbing,501-1000
599451,Hong Kong Science and Technology Parks,201-500
2547263,1&1 Telecom,1001-5000
2900116,MAALAB Scientific Equipment,-1-0
1938956,Databox,1-50
2888760,Cenareo,-1-0
818929,Habber Tec,1-50
257774,AppNeta,51-200
2960402,Cattaneo Impianti,-1-0
2865889,bGenius,-1-0
2393536,Twinkle Career,-1-0
1177962,Saga Events,1-50
226785,Alterna Savings,201-500
1112901,coliquio,51-200
2135818,Nugget,1-50
279641,Air,1-50
2030295,Algorithmia,51-200
3015482,Tribury Constructors,-1-0
713681,Fresenius Kabi USA,1001-5000
2869998,Ascenz Solutions,1-50
1365988,haven5,1-50
2319778,WebITech,51-200
32270,OMRON Corporation,10000--1
354093,Demant,10000--1
1593524,Integrity Personnel,1-50
765824,The Academy of Joint Integrity,-1-0
1761945,Inther Group,51-200
1516557,Logix Resourcing,-1-0
1966078,Trusted Talent,1-50
1161814,Kahoot! ,51-200
367123,The National Archives,501-1000
775699,Access Automation,1-50
508203,Entertainment Benefits Group,201-500
2380921,Aviation Virtual,-1-0
417893,Park Place Technologies,1001-5000
2097698,Free Reseau,10000--1
2556883,AutoVision – Der Personaldienstleister,-1-0
1498658,Webjar,1-50
3071542,HRDevi Talent Acquisition,-1-0
2984321,RemoteMyApp,-1-0
1146591,Norstat,1001-5000
2275803,Ensambles Hyson,51-200
3715,ScanSource,1001-5000
2904624,SafeDriver,-1-0
953460,Frontier Technology Inc,201-500
2897944,Sopoltrad Polska,-1-0
2896091,Iklan Dinamik,1-50
420564,Enfo,501-1000
949958,Hexion,1001-5000
1369196,Koastal Design Group,1-50
2877276,Cyfrowa Foto,-1-0
925884,INSUD PHARMA,1001-5000
882753,Noesys Software,1-50
28373,Alto-Shaam,201-500
1455052,Dedicated Tech Services,1-50
2836887,UpTick (Brazil),-1-0
1593361,Orion360,1-50
738513,Thome Ship Management,5001-10000
1362256,Oniryx,1-50
2200350,Aurora Inn Hotel & Event Center,-1-0
1019491,Archer and Bull,1-50
1347050,Vagaro,51-200
1982283,wysker,1-50
2571212,ISSYS ICT,51-200
933635,TQ Group,1001-5000
1420076,S&N,-1-0
877129,National Oceanograpy Center,201-500
1504517,ndd Medical Technologies,1-50
1106769,HackerOne,51-200
451652,K2 Internet,201-500
1299969,Agile Content,51-200
2871196,Buildsafe Australia,-1-0
2864362,TAG24 NEWS Deutschland,-1-0
2894198,EversPartners,-1-0
784514,Parkland Fuel Corporation,1001-5000
2368662,SoftWheel,1-50
14978,FormFactor,1001-5000
289576,BodyVibe,1-50
685340,SDS,1-50
389385,Atrilogy Solutions Group,1-50
2884020,Osom Studio,1-50
2868038,PRAXIS Invent Spółka z ograniczoną odpowiedzialnością Spółka,-1-0
2465266,Open Financial Technologies,51-200
762758,Solent University,1001-5000
2396254,Morgan Asia,1-50
1538836,iTech Solutions,51-200
2624152,Macquarie Group,10000--1
1931017,Next Education,1-50
2862549,I.T. Svil,-1-0
2501020,IT Specialist​,201-500
2971544,Tokenvault,1-50
933850,E-b-trans,501-1000
1001842,StyleSeat,51-200
259866,Great Lakes Data Systems,1-50
3081429,personalscout,-1-0
641239,Hochschule Hof,201-500
2122091,TecSurge,1-50
26426,ChildFund International,1001-5000
1478031,BlueDot,1-50
1193311,Sublime,51-200
692544,Colette Accessories,501-1000
1320792,Objectbay Software & Consulting,1-50
722452,CWU,501-1000
280087,Solar,1-50
422682,Brady plc,201-500
471226,Qualitrol,501-1000
2212415,Network Systems IT,1-50
1361054,RedCloud Technology,51-200
1026837,Marler & Associates,-1-0
377696,NTUC Income Insurance Co-Op Ltd,10000--1
2169805,Red Pixel Solutions Global,201-500
947781,mytheresa.com,501-1000
328,Hexcel,5001-10000
9757,Indra,10000--1
545449,University of Karachi,1001-5000
1491456,Ysance,51-200
1134207,Nextedia,201-500
984163,Helmes,201-500
24932,Australia Post,10000--1
1074704,Gemeente Haarlem,-1-0
1295793,Maps Group,51-200
1857725,MYDRAL,51-200
2768080,Amacom,-1-0
216143,3-GIS,1-50
2219873,Appeonix Creative Lab,1-50
1063641,Energie Wasser Bern,-1-0
717425,Unbxd,51-200
2857423,IIW Hosting,-1-0
9451,CapitaLand,10000--1
1767017,WeKnowPeople,1-50
19755,University of Virginia Health System,5001-10000
2360836,PolyAI,1-50
1672024,White Panda,1-50
754209,Emos,1-50
980944,Riskalyze,51-200
242025,Gemological Institute of America,1001-5000
2118115,Sicuritalia,5001-10000
633202,Royal Airport Services,201-500
3055066,BdU Consulting,-1-0
1744726,Allure,1-50
1354762,Havatec,1-50
67,Avon,10000--1
3074903,LOOKING FOR TALENT CONSULTORES,-1-0
722103,Epiphany,1-50
2972443,MEMBER.ID,-1-0
1743744,Kinetica DB,51-200
40481,Bank of Communications,10000--1
1506934,Abris Capital Partners,1-50
513463,The SVC Bank,1001-5000
779293,Bystronic,1001-5000
2515296,Cargo Community Network,51-200
2178905,efood,51-200
1790973,Global Savings Group,201-500
1386315,GameAnalytics,1-50
2740627,S21sec,-1-0
2451989,Greystone Project Management,51-200
1315980,Delta Systemtechnik Horn,51-200
612426,"ELLISON TECHNOLOGIES, INC.",201-500
2984374,Worksome,1-50
1052534,Clearpath,51-200
383801,AbacusConsulting,1001-5000
7406,RADA Electronic Industries,51-200
273948,Teleworx,1-50
1961992,smartfrog,51-200
1283505,Zelite Solutions,1-50
800786,Enterprise IT Solutions,51-200
835264,Prime Media,1-50
947479,P&I,201-500
2472438,LEDR Executive Solutions,1-50
2594507,Ladbrokes,1001-5000
2913432,Intec Select,-1-0
1294446,COTA,51-200
2261449,Rydoo,201-500
1288082,STARFACE,51-200
3072237,ngworx.ag,1-50
987726,Vos Logistics,1001-5000
2724268,Platts,-1-0
742637,eCare,1-50
438445,GCL,1-50
951972,Study.com,51-200
1380706,Million Tech Development,51-200
2024241,Imperium Solutions,1-50
724306,UVS InfoTech,1-50
634870,Hoverstate,1-50
2849078,Omnicom Group,-1-0
2881907,Sharpist,-1-0
1143477,Bidalgo,51-200
31237,Chipton-Ross,51-200
2884985,MMATISS,-1-0
616191,Torvac Solutions,-1-0
1522275,ChannelSight,1-50
293099,Abrigo,201-500
2532403,Synchro Recruitment,1-50
259583,Diagnostica Stago,51-200
2994894,Cooder,1-50
1343853,Hydrauvision,1-50
2438717,Luma Group,1-50
8855,Thinkpath Engineering Services,51-200
1182506,Independent Hospital Pricing Authority,1-50
2211543,Baraja,51-200
1975055,Cloud Counselage,51-200
1301208,Yakit,1-50
373408,GSMA,501-1000
1164155,Foundry Software,1-50
2972431,ServiceHouse,1-50
1036701,Tate Recruitment,51-200
2919801,Unitronics,-1-0
846708,Cordon Electronics,201-500
1184931,QuantZig,-1-0
966010,International Rescue Committee,5001-10000
10327,Etex,5001-10000
682181,BE Consulting,201-500
601384,Awinta,51-200
1271443,StyleTheory ,1-50
2596352,Echo (United Kingdom),51-200
2024308,India Accelerator,1-50
989814,Alvarez-Díaz & Villalón,1-50
2428749,SES Water Management,1-50
728,Wendy's,10000--1
913090,Farmlands,1001-5000
3069531,HENK detachering,-1-0
9333,Dream Unlimited,501-1000
1067693,Österreichische Lotterien,201-500
2888904,B&B Analytics,-1-0
363211,IMP Group,1001-5000
1145091,Realo,1-50
984304,Reverse Logistics Group,201-500
39083,Fidelity National Financial,10000--1
33856,Crane Aerospace & Electronics,1001-5000
1897757,Powers & Sons,51-200
1572257,FalconX,1-50
2922191,Technical Career Connections,-1-0
4480,RTI International,1001-5000
567977,Convo,1-50
510083,Space Matrix,201-500
2943046,Creative Precast Technics,-1-0
35863,Investis Digital,501-1000
7464,COGECO,1001-5000
529100,Ganga Rasayanie,51-200
3003323,Ezako,1-50
2070037,Pursuit Resources Group,1-50
1468542,Quisitive,51-200
1337472,StackPath,51-200
2992456,4PLogistics,-1-0
771082,JD.com,5001-10000
2936245,PetroStal,-1-0
1941268,ADVANCE.AI,51-200
305553,BUCHI,201-500
10340,BNP Paribas Personal Finance,10000--1
2874508,Erajaya Swasembada,-1-0
2109667,Pluvio,1-50
870037,Noovle,51-200
279190,Design Interactive,51-200
2608324,Sterling-Turner,-1-0
1061896,SlimPay,51-200
3903,Sky,10000--1
2097831,Customer Loyalty Consultant,51-200
111250,Bardel Entertainment,201-500
2905949,Aryston Web Solution,51-200
1285872,DICE FM,1-50
10589,NKT,5001-10000
2351992,Hviid & Larsen,1-50
814646,AABSyS IT,201-500
1788672,MÁSMÓVIL,201-500
783601,Armut,51-200
2936437,Vassu Tech,1-50
39303,Fluxys,501-1000
1990766,Relatable,1-50
2952687,Gloopro,-1-0
111352,Proxiad,501-1000
764926,Embassy English,-1-0
1312648,Metanext,51-200
795926,Preferred Choice,1-50
34666,iQmetrix,201-500
2391102,Gloat,1-50
749452,BMTS Technology,501-1000
1312589,Ilyeum,-1-0
1069909,Tobania,501-1000
2082892,365FarmNet,51-200
1589143,PDV-Systeme Germany,51-200
1387770,Career House,1-50
632,SUPERVALU,10000--1
1287641,R+L Hydraulics,51-200
828899,Moser Consulting,51-200
2897226,JobQuest,51-200
3019555,Stardata,-1-0
864420,Scalepoint,201-500
2878649,Dashare,-1-0
1944008,3rd Life Massage,1-50
933140,Bogner,501-1000
504539,B.P. Pharma,51-200
39306,ENGIE North America,1001-5000
31869,Innosight,51-200
283975,GAIN Credit (formerly Global Analytics),201-500
2608341,Engage Transform Consultancy,-1-0
870435,Veribo,1-50
530832,Softcad World,1-50
200321,DW Simpson & Company,51-200
1499435,Ubimo,1-50
21746,LION,1-50
2344629,BESIDE (DUBAI),501-1000
1629676,Montarelo Consulting,1-50
576389,Ascend Learning,1001-5000
3079909,OPES Risorse,-1-0
1188531,Gepa Consulting,-1-0
1362095,Alpha IT Consultants,51-200
1253002,MediaOne Business Group,1-50
667150,Louis Vuitton,10000--1
1677836,Gilbarco AFS,51-200
736556,The Bouchier Group,201-500
1877132,Pointman,1-50
473596,ICRON,201-500
1266748,ATS,1-50
623471,Deutscher Fachverlag GMBH,501-1000
2865920,Van Maercke,-1-0
2952181,gateB,-1-0
3069482,Handover Consulting.,-1-0
2379261,IT Riders,1-50
657442,ASC Australia,1001-5000
311072,University of New Brunswick,1001-5000
10500,Aegon,10000--1
3079889,OPENJOBMETIS,-1-0
2947929,D-ICE ENGINEERING,-1-0
2406775,Flux Partners,1-50
36024,Skanska UK,5001-10000
452909,Solaris Management Consultants,1-50
2937887,MENZEL CONSULTING & DESIGN,-1-0
1899397,Anemo Engineers,51-200
1336418,Proarcai,-1-0
649631,Stack Builders,1-50
499865,Intrinsic Consultancy & Technology,1-50
1017151,esentri,1-50
2760012,Acámica,-1-0
1403632,Advisor Group,1001-5000
3067986,Glenhill Group,-1-0
454545,Aptic Semiconductor,1-50
1986837,Viattech Q&S,1-50
2376681,Foyer2Attic Interiors,1-50
1527223,Levio,501-1000
854827,San Tan Behavioral Health,51-200
2968405,Arrowad Group,201-500
29186,Lion Group,501-1000
9742,iBasis,201-500
2849,J.M. Huber,1001-5000
2886520,SoSafe,-1-0
1111373,Ammann Girrbach,-1-0
2919564,PT. TRIO MOTOR,-1-0
934539,Barmer,10000--1
9037,QNX Software Systems,201-500
2505306,Almug,1-50
229881,Mpca,-1-0
612390,ACT Public Service Health Directorate,-1-0
640096,Cogo Labs,51-200
1685555,Netrika Consulting & Investigations,51-200
2892611,AJK Institute of Management,-1-0
921624,Livit,-1-0
426635,Orbis Investments,201-500
1474704,RocketROI,1-50
3001554,EHR,-1-0
542325,Performance Nutrition,1-50
1281804,Cisif-Forsitec,-1-0
1080962,BuildZoom,51-200
1390557,Weather Risk Management Services,51-200
577523,Infotrellis,1-50
1372190,BookMyHouse,51-200
1123072,Optix Solutions,1-50
1067072,Berger Logistik,201-500
772232,Intuitive Systems,1-50
2359329,Kong Meng San Phor Kark See Monastery,1-50
1258459,dreher partners,501-1000
1948319,Ampere Computing,501-1000
3073334,KENBUN IT,-1-0
931839,VSA Gruppe,51-200
883855,Focusrite,51-200
1309391,StarDust,51-200
117008,British Council,5001-10000
7900,Ultimate Software,5001-10000
1009242,Streamline Studios,201-500
1672900,NGAGE,1-50
610481,SKYCABLE,1001-5000
281800,Fidelis Group,51-200
418072,TeleSign,201-500
150678,Globant,5001-10000
2120319,Radix Health,51-200
940120,Datalicious,1-50
266635,Moffatt & Nichol,501-1000
1356189,Habib University,201-500
234778,Glocap,51-200
2443329,Radix Systems Services,51-200
2879577,Deca Games,-1-0
722170,AWeber,51-200
2257168,AutoLeadStar,51-200
775728,Investment Industry Regulatory Organization of Canada,201-500
1394669,MediaGeniX,51-200
1402714,Grace Health,201-500
1456008,Nestia,51-200
2933707,HomeQ Technologies,-1-0
467343,RGA Associates,1-50
908784,Ayla Networks,1-50
113377,Jobvite,201-500
727782,Civil Service College,201-500
2693287,Qualister,-1-0
1360379,Wescon Controls,51-200
3072043,Intelligent Placement,-1-0
2434395,Bull.B Tech,-1-0
1484478,Yayasan Pendidikan Pelita Harapan,-1-0
997103,Mitosis,1-50
2438200,BE-terna,201-500
1057905,Depop,51-200
26715,Habegger,201-500
255019,Zensar Technologies,5001-10000
2507761,ETRON (Austria),1-50
445564,Broadbean Technology,51-200
2138608,Disciple,1-50
992137,Trikomsel,1001-5000
1542497,Caribou Technologies,51-200
300100,Delphix,201-500
1156368,Plaid,201-500
389699,BlackLine,501-1000
677879,Net Business Solutions,51-200
1340156,Airtame,51-200
1264080,Quick Base,201-500
1138694,ECL Group,501-1000
437142,Innomar Strategies,501-1000
714217,Ankama,1-50
259340,EPI-USE,1-50
8042,RCS MediaGroup,51-200
295128,Arista Networks,1001-5000
402631,Science & Technology Corp.,201-500
643036,Triumph Power and Gas Systems,1-50
1397735,Perceptyx,51-200
1020048,Elettra-Sincrotrone Trieste,201-500
2895315,Exein,1-50
6004,Bank of America Merchant Services,1001-5000
2514739,Win-Pro Consultancy,1-50
2894767,First Philippine Industrial Park,-1-0
1692555,HackerTrail,1-50
1027111,Cubinet,1-50
2225602,Co-Production International,1001-5000
35791,Kepak Group,51-200
2292941,Carbon Robotics,1-50
518103,SearchAsia,51-200
1353325,Motrac Handling & Cleaning,51-200
427307,Build.com,501-1000
587106,MakeMeReach,51-200
2610831,Fricke Holding,-1-0
3073499,job impuls,-1-0
3051575,AKUR8,-1-0
2926205,Morssinkhof-Rymoplast,-1-0
2155660,@Recruit IT,1-50
1259238,Retigence Technologies,1-50
1060222,Mediaforce,501-1000
2546835,SimbaQuartz,1-50
2668710,Salzgitter Mannesmann Forschung,-1-0
1745001,Springest,1-50
3059303,Climbs Life and General Insurance Cooperative,-1-0
2502855,STS PayOne,51-200
1335623,Incore Systèmes,1-50
1101083,AgroStar,51-200
1032823,Chilindo,501-1000
1750346,VAST Production Services,1-50
707797,Entico,1-50
2031941,Viamo ,51-200
2871530,Health Lantern,-1-0
1385517,Test Triangle,1-50
1907066,Bud,51-200
324127,SmartStream Technologies,501-1000
5661,Southland Industries,1001-5000
850646,Matchstick,1-50
783231,University HealthCare Alliance,501-1000
1309338,ARKETEAM,51-200
778689,Infopeople (Australia),1-50
1536948,Info-Communications Media Development Authority,501-1000
610149,Codan Limited,201-500
609167,Symmid Corporation,51-200
1178323,AutoCapital Canada,51-200
3061361,datavisyn,-1-0
2601347,Good George Brewing,1-50
2093638,SA Metal Group,501-1000
3016498,Properly (Canada),1-50
1451871,Slice (NY),51-200
272861,Machine Solutions,51-200
1156337,Social Seety,1-50
2488837,RF Com,51-200
1401169,HC Technologies,51-200
1131670,IDGROUP,5001-10000
596843,ZINFI Technologies,51-200
2944022,Top Graduate,1-50
328604,Zoho,201-500
1280746,DOTW,501-1000
6383,AGC,10000--1
3093450,Primis (Israel),51-200
3038754,mkab consulting engineers,-1-0
907273,StepStone Group,201-500
350212,Singapore Turf Club,201-500
1111217,AKASOL,51-200
330758,Rivoli Group,1001-5000
617781,Strategic Networks,51-200
2897701,Tulfarris Hotel & Golf Resort,-1-0
302537,Agnik,1-50
3081201,PHARMARELATIONS,-1-0
781391,Cedar Financial,1-50
315768,CMC,10000--1
2745886,ITURRI,-1-0
829310,Knowit,1001-5000
762565,Ingima,201-500
1605212,Nuuvem,1-50
1148879,3P Innovation,51-200
1107351,Big Red Recruitment,1-50
949134,tretton37,201-500
2962319,Skryv,-1-0
373050,Online Business Systems,201-500
833050,ANTlabs,51-200
195696,Globalquest Staffing Solutions,51-200
1358343,Beijing Shiji Information Technology,1-50
2589017,Ardovlam,51-200
1446741,Pave Infrastructure,51-200
291,AES Corporation,10000--1
941606,ZipMatch,1-50
2360586,edenfx HSE Recruitment,1-50
2257289,Epsilon Electronics (India),1-50
2226636,HGC Global Communications,1001-5000
31303,Matrix Absence Management,501-1000
1270419,ASIC,501-1000
41778,Jyske,1001-5000
544389,Robust Designs,1-50
861529,Multisoft,51-200
2876896,Pahamify,1-50
578230,Vivere Group,51-200
2875067,OCTINION,-1-0
1639629,inmation Software,1-50
1200047,eGym,201-500
3056,ADTRAN,1001-5000
1457152,MX3D,1-50
2957121,(UN)MANNED,1-50
2266762,1ST 4 Connect,51-200
2405496,Artur'In,1-50
878735,Ashida Electronics ,201-500
449588,Giant Magellan Telescope Organization,-1-0
712768,Health Promotion Board,501-1000
1370196,osbIndia,201-500
1156114,UFINITY (Belgium),1-50
2952106,ICTeam,-1-0
2262991,OTT Financial Group,51-200
34912,Ultra Clean Technology,1001-5000
3075249,Risk Systems Consulting,1-50
1529292,Molotov,1-50
1513532,MmThinkBiz,501-1000
36174,Holland & Barrett Retail,5001-10000
1186882,I.T,1001-5000
2974334,Ephphatha Speech and Hearing Centre,-1-0
1188239,Demner Merlicek & Bergmann,-1-0
2829696,Summit Networks,-1-0
803896,Eurostep,51-200
2554159,Urbantz,1-50
2991504,RedRoute,1-50
2264903,V Link Systems,51-200
2806029,Dresden Partners,-1-0
2419534,Hoppenbrouwers Techniek,501-1000
986966,Boels,501-1000
687287,Pivotal,1001-5000
3044922,One Nebula,-1-0
269859,Seven Seven Softwares,201-500
1259822,MMV,51-200
478652,Encore Theme Pvt. Ldt,1-50
445560,Women’s College Hospital,501-1000
267220,Checksum,1-50
611893,"FocusKPI, Inc.",51-200
2467184,SNAP Innovations,51-200
